stop_id,stop_name,latitude,longitude,transport_type,is_hub,city
1069,Cité 138 Logts,36.801637,2.924418,bus,False,Ain Benian
1070,Cité 138 Logts,36.802554,2.924134,bus,False,Ain Benian
1071,Cité 138 Logts,36.804258,2.923468,bus,False,Ain Benian
1072,Cité Belle Vue,36.791632,2.911083,bus,False,Ain Benian
1073,Cité Belle Vue,36.791713,2.911149,bus,False,Ain Benian
1074,Cité Coopemad Ain Benian,36.790497,2.903367,bus,False,Ain Benian
1075,Cité Coopemad Ain Benian,36.791198,2.903473,bus,False,Ain Benian
1076,Derouicha,36.796571,2.930534,bus,False,Ain Benian
1077,Derouicha,36.796618,2.930355,bus,False,Ain Benian
1078,Ecole de Police,36.795473,2.905002,bus,False,Ain Benian
1079,Ecole de Police,36.796193,2.905026,bus,False,Ain Benian
1080,Ecole Superieure d Hotellerie,36.787047,2.902116,bus,False,Ain Benian
1081,Ecole Superieure d Hotellerie,36.787213,2.902033,bus,False,Ain Benian
1082,Feux Rouges,36.799904,2.918559,bus,False,Ain Benian
1083,Feux Rouges,36.800048,2.918293,bus,False,Ain Benian
1084,Lidimco,36.794228,2.934727,bus,False,Ain Benian
1085,Lidimco,36.794802,2.933622,bus,False,Ain Benian
1086,Loufla,36.798443,2.921627,bus,False,Ain Benian
1087,Marché Ain Benian,36.80028,2.914517,bus,False,Ain Benian
1088,Marché Ain Benian,36.801735,2.914907,bus,False,Ain Benian
1089,Marché Ain Benian,36.803258,2.914578,bus,False,Ain Benian
1090,Oued Beni Messous,36.784861,2.949157,bus,True,Ain Benian
1091,Oued Beni Messous,36.785095,2.949154,bus,True,Ain Benian
1092,Plateau,36.791449,2.940066,bus,True,Ain Benian
1093,Plateau,36.791498,2.939324,bus,True,Ain Benian
1094,Plateau,36.791813,2.939433,bus,True,Ain Benian
1095,Ain Chorb,36.788394,3.305537,bus,False,Ain Taya
1096,Ain Chorb,36.788608,3.305481,bus,False,Ain Taya
1097,Boussekloul,36.800336,3.26655,bus,False,Ain Taya
1098,Boussekloul,36.800395,3.266556,bus,False,Ain Taya
1099,CFPA Ain Taya,36.79846,3.270522,bus,False,Ain Taya
1100,CFPA Ain Taya,36.798492,3.270222,bus,False,Ain Taya
1101,Diar El Gharb 1,36.800488,3.257815,bus,False,Ain Taya
1102,Diar El Gharb 1,36.800704,3.257889,bus,False,Ain Taya
1103,Diar El Gharb 2,36.79528,3.257283,bus,False,Ain Taya
1104,Diar El Gharb 2,36.795356,3.257235,bus,False,Ain Taya
1105,Ecole Houari Boumediene,36.781563,3.288674,bus,False,Ain Taya
1106,Ecole Ibn Badis,36.793068,3.287216,bus,False,Ain Taya
1107,Ecole Ibn Badis,36.793175,3.287308,bus,False,Ain Taya
1108,Les Castors,36.803487,3.258404,bus,False,Ain Taya
1109,Les Castors,36.803497,3.258916,bus,False,Ain Taya
1110,Lycée Tarik Ibn Ziyad,36.796499,3.282032,bus,False,Ain Taya
1111,Lycée Tarik Ibn Ziyad,36.796543,3.281861,bus,False,Ain Taya
1112,Pepiniere,36.785161,3.305399,bus,False,Ain Taya
1113,Polyclinique Ain Chorb,36.792042,3.300454,bus,False,Ain Taya
1114,Polyclinique Ain Chorb,36.792097,3.300414,bus,False,Ain Taya
1115,Souk El Fellah,36.78876,3.289164,bus,True,Ain Taya
1116,Souk El Fellah,36.788824,3.289103,bus,True,Ain Taya
1117,Station Ain Taya,36.788766,3.289079,bus,True,Ain Taya
1118,Station Ain Taya,36.788878,3.289085,bus,True,Ain Taya
1119,Station Ain Taya,36.792813,3.292952,bus,False,Ain Taya
1120,Zerzouria,36.802135,3.263713,bus,False,Ain Taya
1121,Zerzouria,36.80215,3.263583,bus,False,Ain Taya
1122,Ardis,36.738993,3.145401,bus,False,Mohammadia
1123,Ardis,36.741205,3.145176,bus,False,Mohammadia
1124,Cinq Maisons,36.726742,3.147001,bus,True,Mohammadia
1125,Cinq Maisons,36.72686,3.146495,bus,True,Mohammadia
1126,Cité Mokhtar Zerhouni,36.732485,3.173449,bus,False,Mohammadia
1127,Cité Mokhtar Zerhouni,36.732492,3.173063,bus,False,Mohammadia
1128,El Mohammadia,36.729684,3.136658,bus,True,Mohammadia
1129,La Radieuse,36.723852,3.154426,bus,True,Mohammadia
1130,La Radieuse,36.723932,3.153963,bus,True,Mohammadia
1131,Safex,36.736567,3.149903,bus,False,Mohammadia
1132,Cité 32 Logts,36.657559,2.877195,bus,False,Mahelma
1133,Cité 32 Logts,36.657618,2.877249,bus,False,Mahelma
1134,Boulevard Larbi Ben Mhidi,36.691291,2.860372,bus,True,Mahelma
1135,Boulevard Larbi Ben Mhidi,36.691698,2.860142,bus,True,Mahelma
1136,Boulevard Mustapha Ben Boulaid,36.692691,2.867844,bus,True,Mahelma
1137,Boulevard Mustapha Ben Boulaid,36.693024,2.867755,bus,True,Mahelma
1138,CEM Mohamed Tounsi,36.678806,2.879035,bus,False,Mahelma
1139,Centre Cancerologie,36.661497,2.87917,bus,False,Mahelma
1140,Centre Cancerologie,36.661462,2.87905,bus,False,Mahelma
1141,CEM Mohamed Tounsi,36.678932,2.87894,bus,False,Mahelma
1142,Cimetiere,36.641543,2.875837,bus,False,Mahelma
1143,Cimetiere,36.641669,2.87605,bus,False,Mahelma
1144,Cité 1500 Logts Sidi Abdellah,36.650499,2.867727,bus,False,Mahelma
1145,Cité 1500 Logts Sidi Abdellah,36.65053,2.867568,bus,False,Mahelma
1146,Cité 412 Logts,36.653432,2.875916,bus,False,Mahelma
1147,Cité 412 Logts,36.653472,2.875985,bus,False,Mahelma
1148,Cité Atlas 28,36.669492,2.845038,bus,False,Mahelma
1149,Cité Atlas 28,36.669635,2.845172,bus,False,Mahelma
1150,Cosider,36.66716,2.87706,bus,False,Mahelma
1151,Cosider,36.667222,2.877045,bus,False,Mahelma
1152,El Karia,36.690118,2.870732,bus,False,Mahelma
1153,Gare de Train l Université 2,36.694057,2.868029,bus,True,Mahelma
1154,Gare de Train l Université 2,36.694115,2.868168,bus,True,Mahelma
1155,Gare de Train l Université 2,36.691494,2.871152,bus,True,Mahelma
1156,Gare de Train l Université,36.691674,2.871256,bus,True,Mahelma
1157,Groupe Scolaire Martyr ABAD Nadji,36.687589,2.85722,bus,False,Mahelma
1158,Mahelma (LPP),36.687102,2.874892,bus,False,Mahelma
1159,Mahelma (LPP),36.68725,2.875099,bus,False,Mahelma
1160,Mahelma Université,36.687108,2.874586,bus,False,Mahelma
1161,Place 11 Decembre 1960,36.683775,2.878639,bus,False,Mahelma
1162,Place Ennasr,36.679905,2.87711,bus,False,Mahelma
1163,Place 11 Decembre 1960,36.683916,2.878511,bus,False,Mahelma
1164,Place Ennasr,36.680321,2.87691,bus,False,Mahelma
1165,Cimetiere El Alia,36.723795,3.162343,bus,True,Oued Smar
1166,Cimetiere El Alia,36.723941,3.163192,bus,True,Oued Smar
1167,APC Oued Koriche,36.785472,3.04391,bus,False,Oued Koriche
1168,APC Oued Koriche,36.785539,3.043961,bus,False,Oued Koriche
1169,Barreaux Rouges,36.78444,3.044808,bus,False,Oued Koriche
1170,Barreaux Rouges,36.78455,3.044851,bus,False,Oued Koriche
1171,Climat de France,36.785873,3.048017,bus,False,Oued Koriche
1172,Fontaine Fraiche,36.781582,3.046723,bus,False,Oued Koriche
1173,Fontaine Fraiche,36.781822,3.046693,bus,False,Oued Koriche
1174,Frais Vallon,36.778349,3.038171,bus,False,Oued Koriche
1175,Oued Koriche (Climat de France),36.785617,3.04661,bus,False,Oued Koriche
1176,Oued Koriche (Climat de France),36.785678,3.046777,bus,False,Oued Koriche
1177,Scala,36.774437,3.042324,bus,True,Oued Koriche
1178,Scala,36.774527,3.042286,bus,True,Oued Koriche
1179,Scoto Nadal,36.785387,3.042828,bus,False,Oued Koriche
1180,Scoto Nadal,36.78555,3.042706,bus,False,Oued Koriche
1181,Tarek Ben Ziad,36.779272,3.046705,bus,False,Oued Koriche
1182,Tarek Ben Ziad,36.779516,3.04691,bus,False,Oued Koriche
1183,CFPA,36.8024,3.239428,bus,False,Bordj El Bahri
1184,Carrefour Tamenfoust,36.805004,3.239679,bus,False,Bordj El Bahri
1185,Carrefour Tamenfoust,36.80452,3.239594,bus,False,Bordj El Bahri
1186,Hai El Mahdjer,36.811872,3.237758,bus,False,Bordj El Bahri
1187,Hai El Mahdjer,36.811929,3.237751,bus,False,Bordj El Bahri
1188,Cité Mohamed Maouch,36.719245,2.955912,bus,True,Ouled Fayet
1189,Cité Mohamed Maouch,36.719239,2.955831,bus,True,Ouled Fayet
1190,Gare de Train Ain Naadja,36.689178,3.077752,bus,True,Gue de Constantine
1191,Cité 1000 lgts,36.700682,2.830116,bus,False,Zeralda
1192,Baba Ali,36.672814,3.048846,bus,True,Saoula
1193,Baba Ali,36.672592,3.048483,bus,True,Saoula
1194,Mahelma (LPP),36.686543,2.875216,bus,False,Mahelma
1195,Cité 1er Novembre,36.663031,2.895774,bus,False,Rahmania
1196,Quartier 20,36.658628,2.895867,bus,False,Rahmania
1197,Cité 831 Lgts Ouled Larbi,36.646498,2.892268,bus,False,Rahmania
1198,Cité 831 Lgts Ouled Larbi,36.646214,2.892282,bus,False,Rahmania
1199,Quartier 20,36.658628,2.895945,bus,False,Rahmania
1200,Cité 1er Novembre,36.662777,2.895525,bus,False,Rahmania
1201,Quartier 23,36.641819,2.885254,bus,False,Douera
1202,Quartier 22,36.641623,2.887784,bus,False,Douera
1203,Cité 600 Logts,36.686406,2.976633,bus,False,Baba Hassen
1204,Cité 600 Logts,36.686292,2.976637,bus,False,Baba Hassen
1205,Cité 600 Logts (2),36.686362,2.973858,bus,False,Baba Hassen
1206,Cité 600 Logts (2),36.686256,2.97379,bus,False,Baba Hassen
1207,Cité AADL 1,36.686793,2.967115,bus,False,Baba Hassen
1208,Cité AADL 1,36.686722,2.967287,bus,False,Baba Hassen
1209,Sortie Autoroute,36.695883,2.963986,bus,True,Baba Hassen
1210,Sortie Autoroute,36.697928,2.966273,bus,True,Baba Hassen
1211,Cité AADL 2021 (1),36.694399,2.960719,bus,True,Baba Hassen
1212,Cité AADL 2021 (1),36.6944,2.96072,bus,True,Baba Hassen
1213,Cité AADL 2021 (2),36.695783,2.959861,bus,False,Baba Hassen
1214,Cité AADL 2021 (2),36.695784,2.959862,bus,False,Baba Hassen
1215,Cité AADL 2021 (3),36.69598,2.959709,bus,False,Baba Hassen
1216,Cité AADL 2021 (3),36.695981,2.95971,bus,False,Baba Hassen
1217,Ecole Nouveau Monde,36.681023,2.940736,bus,False,Douera
1218,Mosquee El Firdaous,36.679389,2.941181,bus,False,Douera
1219,Cité 250 Logts,36.675118,2.943118,bus,False,Douera
