edge_id,from_stop_id,to_stop_id,distance_km,time_min,transport_type,route_id,co2_g
11782,569,570,0.5261,1.58,bus,BUS_16B,54.71
11783,570,563,0.5452,1.64,bus,BUS_16B,56.7
11784,563,56,0.1173,0.35,bus,BUS_16B,12.2
11785,56,991,0.3088,0.93,bus,BUS_16B,32.12
11786,991,992,0.01,0.03,bus,BUS_16B,1.04
11787,992,999,0.6905,2.07,bus,BUS_16B,71.81
11788,999,995,0.016,0.05,bus,BUS_16B,1.66
11789,995,996,0.0133,0.04,bus,BUS_16B,1.38
11790,996,997,0.01,0.03,bus,BUS_16B,1.04
11791,997,998,0.01,0.03,bus,BUS_16B,1.04
11792,61,63,0.01,0.03,bus,BUS_17A,1.04
11793,63,993,0.01,0.03,bus,BUS_17A,1.04
11794,993,994,0.01,0.03,bus,BUS_17A,1.04
11795,994,78,0.1179,0.35,bus,BUS_17A,12.26
11796,78,988,0.4765,1.43,bus,BUS_17A,49.56
11797,988,65,0.2343,0.7,bus,BUS_17A,24.37
11798,65,66,0.01,0.03,bus,BUS_17A,1.04
11799,66,45,0.1406,0.42,bus,BUS_17A,14.62
11800,45,36,0.2805,0.84,bus,BUS_17A,29.17
11801,36,68,0.1817,0.55,bus,BUS_17A,18.9
11802,68,67,0.0207,0.06,bus,BUS_17A,2.15
11803,67,37,0.2935,0.88,bus,BUS_17A,30.52
11804,37,38,0.01,0.03,bus,BUS_17A,1.04
11805,38,983,0.0669,0.2,bus,BUS_17A,6.96
11806,983,990,0.0427,0.13,bus,BUS_17A,4.44
11807,990,989,0.0354,0.11,bus,BUS_17A,3.68
11808,989,43,0.2874,0.86,bus,BUS_17A,29.89
11809,43,987,0.7356,2.21,bus,BUS_17A,76.5
11810,987,358,0.0705,0.21,bus,BUS_17A,7.33
11811,358,986,0.01,0.03,bus,BUS_17A,1.04
11812,986,359,0.173,0.52,bus,BUS_17A,17.99
11813,359,352,0.4422,1.33,bus,BUS_17A,45.99
11814,352,351,0.2641,0.79,bus,BUS_17A,27.47
11815,351,355,0.01,0.03,bus,BUS_17A,1.04
11816,355,356,0.01,0.03,bus,BUS_17A,1.04
11817,356,840,0.6262,1.88,bus,BUS_17A,65.12
11818,840,841,0.01,0.03,bus,BUS_17A,1.04
11819,841,839,0.5214,1.56,bus,BUS_17A,54.23
11820,839,840,0.5356,1.61,bus,BUS_17B,55.7
11821,840,841,0.01,0.03,bus,BUS_17B,1.04
11822,841,355,0.6664,2.0,bus,BUS_17B,69.31
11823,355,356,0.01,0.03,bus,BUS_17B,1.04
11824,356,351,0.0473,0.14,bus,BUS_17B,4.92
11825,351,352,0.3218,0.97,bus,BUS_17B,33.47
11826,352,359,0.3846,1.15,bus,BUS_17B,40.0
11827,359,358,0.1908,0.57,bus,BUS_17B,19.84
11828,358,986,0.0165,0.05,bus,BUS_17B,1.72
11829,986,987,0.1009,0.3,bus,BUS_17B,10.49
11830,987,43,0.7111,2.13,bus,BUS_17B,73.95
11831,43,37,0.2888,0.87,bus,BUS_17B,30.04
11832,37,38,0.01,0.03,bus,BUS_17B,1.04
11833,38,989,0.042,0.13,bus,BUS_17B,4.37
11834,989,990,0.0555,0.17,bus,BUS_17B,5.77
11835,990,982,0.2713,0.81,bus,BUS_17B,28.22
11836,982,983,0.1024,0.31,bus,BUS_17B,10.65
11837,983,1000,0.2914,0.87,bus,BUS_17B,30.31
11838,1000,45,0.2682,0.8,bus,BUS_17B,27.89
11839,45,988,0.3253,0.98,bus,BUS_17B,33.83
11840,988,61,0.3474,1.04,bus,BUS_17B,36.13
11841,61,63,0.01,0.03,bus,BUS_17B,1.04
11842,63,993,0.01,0.03,bus,BUS_17B,1.04
11843,993,994,0.01,0.03,bus,BUS_17B,1.04
11844,61,63,0.01,0.03,bus,BUS_18A,1.04
11845,63,993,0.01,0.03,bus,BUS_18A,1.04
11846,993,994,0.01,0.03,bus,BUS_18A,1.04
11847,994,78,0.1181,0.35,bus,BUS_18A,12.28
11848,78,988,0.4765,1.43,bus,BUS_18A,49.56
11849,988,65,0.2343,0.7,bus,BUS_18A,24.37
11850,65,66,0.01,0.03,bus,BUS_18A,1.04
11851,66,45,0.1406,0.42,bus,BUS_18A,14.62
11852,45,36,0.2805,0.84,bus,BUS_18A,29.17
11853,36,68,0.1817,0.55,bus,BUS_18A,18.9
11854,68,67,0.0207,0.06,bus,BUS_18A,2.15
11855,67,37,0.2935,0.88,bus,BUS_18A,30.52
11856,37,38,0.01,0.03,bus,BUS_18A,1.04
11857,38,983,0.0669,0.2,bus,BUS_18A,6.96
11858,983,990,0.0427,0.13,bus,BUS_18A,4.44
11859,990,989,0.0354,0.11,bus,BUS_18A,3.68
11860,989,43,0.2874,0.86,bus,BUS_18A,29.89
11861,43,359,0.7061,2.12,bus,BUS_18A,73.43
11862,359,986,0.0496,0.15,bus,BUS_18A,5.16
11863,986,987,0.01,0.03,bus,BUS_18A,1.04
11864,987,358,0.0412,0.12,bus,BUS_18A,4.28
11865,358,984,0.4685,1.41,bus,BUS_18A,48.72
11866,984,985,0.01,0.03,bus,BUS_18A,1.04
11867,985,357,0.25,0.75,bus,BUS_18A,26.0
11868,357,346,0.2319,0.7,bus,BUS_18A,24.12
11869,346,347,0.01,0.03,bus,BUS_18A,1.04
11870,347,331,0.2896,0.87,bus,BUS_18A,30.12
11871,331,336,0.1409,0.42,bus,BUS_18A,14.65
11872,336,337,0.01,0.03,bus,BUS_18A,1.04
11873,337,333,0.3666,1.1,bus,BUS_18A,38.13
11874,333,332,0.0433,0.13,bus,BUS_18A,4.5
11875,332,339,0.5239,1.57,bus,BUS_18A,54.49
11876,339,338,0.0056,0.02,bus,BUS_18A,0.58
11877,339,338,0.0063,0.02,bus,BUS_18B,0.66
11878,338,332,0.559,1.68,bus,BUS_18B,58.14
11879,332,333,0.01,0.03,bus,BUS_18B,1.04
11880,333,336,0.3795,1.14,bus,BUS_18B,39.47
11881,336,337,0.01,0.03,bus,BUS_18B,1.04
11882,337,331,0.1431,0.43,bus,BUS_18B,14.88
11883,331,346,0.2909,0.87,bus,BUS_18B,30.25
11884,346,347,0.01,0.03,bus,BUS_18B,1.04
11885,347,984,0.4782,1.43,bus,BUS_18B,49.73
11886,984,985,0.01,0.03,bus,BUS_18B,1.04
11887,985,358,0.5163,1.55,bus,BUS_18B,53.7
11888,358,359,0.01,0.03,bus,BUS_18B,1.04
11889,359,986,0.01,0.03,bus,BUS_18B,1.04
11890,986,987,0.01,0.03,bus,BUS_18B,1.04
11891,987,43,0.7539,2.26,bus,BUS_18B,78.41
11892,43,37,0.2888,0.87,bus,BUS_18B,30.04
11893,37,38,0.01,0.03,bus,BUS_18B,1.04
11894,38,989,0.042,0.13,bus,BUS_18B,4.37
11895,989,990,0.0555,0.17,bus,BUS_18B,5.77
11896,990,982,0.2713,0.81,bus,BUS_18B,28.22
11897,982,983,0.1024,0.31,bus,BUS_18B,10.65
11898,983,1000,0.2914,0.87,bus,BUS_18B,30.31
11899,1000,45,0.2682,0.8,bus,BUS_18B,27.89
11900,45,988,0.3253,0.98,bus,BUS_18B,33.83
11901,988,61,0.3474,1.04,bus,BUS_18B,36.13
11902,61,63,0.01,0.03,bus,BUS_18B,1.04
11903,63,993,0.01,0.03,bus,BUS_18B,1.04
11904,993,994,0.01,0.03,bus,BUS_18B,1.04
11905,61,63,0.01,0.03,bus,BUS_19A,1.04
11906,63,993,0.01,0.03,bus,BUS_19A,1.04
11907,993,994,0.01,0.03,bus,BUS_19A,1.04
11908,994,78,0.1179,0.35,bus,BUS_19A,12.26
11909,78,988,0.4765,1.43,bus,BUS_19A,49.56
11910,988,65,0.2343,0.7,bus,BUS_19A,24.37
11911,65,66,0.01,0.03,bus,BUS_19A,1.04
11912,66,45,0.1406,0.42,bus,BUS_19A,14.62
11913,45,36,0.2805,0.84,bus,BUS_19A,29.17
11914,36,68,0.1817,0.55,bus,BUS_19A,18.9
11915,68,67,0.0207,0.06,bus,BUS_19A,2.15
11916,67,37,0.2935,0.88,bus,BUS_19A,30.52
11917,37,38,0.01,0.03,bus,BUS_19A,1.04
11918,38,983,0.0669,0.2,bus,BUS_19A,6.96
11919,983,990,0.0427,0.13,bus,BUS_19A,4.44
11920,990,989,0.0354,0.11,bus,BUS_19A,3.68
11921,989,43,0.2874,0.86,bus,BUS_19A,29.89
11922,43,987,0.7356,2.21,bus,BUS_19A,76.5
11923,987,358,0.0705,0.21,bus,BUS_19A,7.33
11924,358,986,0.01,0.03,bus,BUS_19A,1.04
11925,986,359,0.173,0.52,bus,BUS_19A,17.99
11926,359,352,0.4422,1.33,bus,BUS_19A,45.99
11927,352,351,0.2732,0.82,bus,BUS_19A,28.41
11928,351,356,0.0991,0.3,bus,BUS_19A,10.31
11929,356,355,0.0184,0.06,bus,BUS_19A,1.91
11930,355,716,1.6097,4.83,bus,BUS_19A,167.41
11931,716,715,0.1282,0.38,bus,BUS_19A,13.33
11932,715,725,0.5664,1.7,bus,BUS_19A,58.91
11933,725,724,0.0249,0.07,bus,BUS_19A,2.59
11934,724,718,0.312,0.94,bus,BUS_19A,32.45
11935,718,257,1.2611,3.78,bus,BUS_19A,131.15
11936,257,256,0.0425,0.13,bus,BUS_19A,4.42
11937,256,258,0.0141,0.04,bus,BUS_19A,1.47
11938,258,255,0.9085,2.73,bus,BUS_19A,94.48
11939,255,1,0.3562,1.07,bus,BUS_19A,37.04
11940,1,273,0.01,0.03,bus,BUS_19A,1.04
11941,273,274,0.01,0.03,bus,BUS_19A,1.04
11942,274,275,0.01,0.03,bus,BUS_19A,1.04
11943,273,274,0.01,0.03,bus,BUS_19B,1.04
11944,274,1,0.0506,0.15,bus,BUS_19B,5.26
11945,1,275,0.01,0.03,bus,BUS_19B,1.04
11946,275,255,0.4854,1.46,bus,BUS_19B,50.48
11947,255,258,0.816,2.45,bus,BUS_19B,84.86
11948,258,256,0.0606,0.18,bus,BUS_19B,6.3
11949,256,257,0.0472,0.14,bus,BUS_19B,4.91
11950,257,724,1.3716,4.11,bus,BUS_19B,142.65
11951,724,725,0.036,0.11,bus,BUS_19B,3.74
11952,725,715,0.5807,1.74,bus,BUS_19B,60.39
11953,715,716,0.3438,1.03,bus,BUS_19B,35.76
11954,716,355,1.641,4.92,bus,BUS_19B,170.66
11955,355,356,0.0172,0.05,bus,BUS_19B,1.79
11956,356,351,0.0841,0.25,bus,BUS_19B,8.75
11957,351,352,0.3218,0.97,bus,BUS_19B,33.47
11958,352,359,0.3846,1.15,bus,BUS_19B,40.0
11959,359,358,0.1908,0.57,bus,BUS_19B,19.84
11960,358,986,0.0165,0.05,bus,BUS_19B,1.72
11961,986,987,0.1009,0.3,bus,BUS_19B,10.49
11962,987,43,0.7111,2.13,bus,BUS_19B,73.95
11963,43,37,0.2888,0.87,bus,BUS_19B,30.04
11964,37,38,0.01,0.03,bus,BUS_19B,1.04
11965,38,989,0.042,0.13,bus,BUS_19B,4.37
11966,989,990,0.0555,0.17,bus,BUS_19B,5.77
11967,990,982,0.2713,0.81,bus,BUS_19B,28.22
11968,982,983,0.1024,0.31,bus,BUS_19B,10.65
11969,983,1000,0.2914,0.87,bus,BUS_19B,30.31
11970,1000,45,0.2682,0.8,bus,BUS_19B,27.89
11971,45,988,0.3253,0.98,bus,BUS_19B,33.83
11972,988,61,0.3474,1.04,bus,BUS_19B,36.13
11973,61,63,0.01,0.03,bus,BUS_19B,1.04
11974,63,993,0.01,0.03,bus,BUS_19B,1.04
11975,993,994,0.01,0.03,bus,BUS_19B,1.04
11976,61,63,0.01,0.03,bus,BUS_21A,1.04
11977,63,993,0.01,0.03,bus,BUS_21A,1.04
11978,993,994,0.01,0.03,bus,BUS_21A,1.04
11979,994,78,0.1179,0.35,bus,BUS_21A,12.26
11980,78,988,0.4765,1.43,bus,BUS_21A,49.56
11981,988,65,0.2343,0.7,bus,BUS_21A,24.37
11982,65,66,0.01,0.03,bus,BUS_21A,1.04
11983,66,45,0.1406,0.42,bus,BUS_21A,14.62
11984,45,36,0.2805,0.84,bus,BUS_21A,29.17
11985,36,68,0.1817,0.55,bus,BUS_21A,18.9
11986,68,67,0.0207,0.06,bus,BUS_21A,2.15
11987,67,37,0.2935,0.88,bus,BUS_21A,30.52
11988,37,38,0.01,0.03,bus,BUS_21A,1.04
11989,38,983,0.0669,0.2,bus,BUS_21A,6.96
11990,983,990,0.0427,0.13,bus,BUS_21A,4.44
11991,990,989,0.0354,0.11,bus,BUS_21A,3.68
11992,989,43,0.2874,0.86,bus,BUS_21A,29.89
11993,43,987,0.7356,2.21,bus,BUS_21A,76.5
11994,987,358,0.0705,0.21,bus,BUS_21A,7.33
11995,358,986,0.01,0.03,bus,BUS_21A,1.04
11996,986,359,0.173,0.52,bus,BUS_21A,17.99
11997,359,352,0.4422,1.33,bus,BUS_21A,45.99
11998,352,351,0.2732,0.82,bus,BUS_21A,28.41
11999,351,356,0.0991,0.3,bus,BUS_21A,10.31
12000,356,355,0.0184,0.06,bus,BUS_21A,1.91
12001,355,716,1.6097,4.83,bus,BUS_21A,167.41
12002,716,715,0.1282,0.38,bus,BUS_21A,13.33
12003,715,725,0.5664,1.7,bus,BUS_21A,58.91
12004,725,724,0.0249,0.07,bus,BUS_21A,2.59
12005,724,718,0.5115,1.53,bus,BUS_21A,53.2
12006,718,707,0.5069,1.52,bus,BUS_21A,52.72
12007,707,700,1.0995,3.3,bus,BUS_21A,114.35
12008,700,699,0.092,0.28,bus,BUS_21A,9.57
12009,699,706,1.2729,3.82,bus,BUS_21A,132.38
12010,706,701,0.3153,0.95,bus,BUS_21A,32.79
12011,701,697,0.3065,0.92,bus,BUS_21A,31.88
12012,697,698,0.01,0.03,bus,BUS_21A,1.04
12013,697,698,0.075,0.23,bus,BUS_21B,7.8
12014,698,708,0.8733,2.62,bus,BUS_21B,90.82
12015,708,721,0.5356,1.61,bus,BUS_21B,55.7
12016,721,718,0.4722,1.42,bus,BUS_21B,49.11
12017,718,724,0.5052,1.52,bus,BUS_21B,52.54
12018,724,725,0.036,0.11,bus,BUS_21B,3.74
12019,725,715,0.5807,1.74,bus,BUS_21B,60.39
12020,715,716,0.1891,0.57,bus,BUS_21B,19.67
12021,716,355,1.7958,5.39,bus,BUS_21B,186.76
12022,355,356,0.0172,0.05,bus,BUS_21B,1.79
12023,356,351,0.0841,0.25,bus,BUS_21B,8.75
12024,351,352,0.3218,0.97,bus,BUS_21B,33.47
12025,352,359,0.3846,1.15,bus,BUS_21B,40.0
12026,359,358,0.1908,0.57,bus,BUS_21B,19.84
12027,358,986,0.0165,0.05,bus,BUS_21B,1.72
12028,986,987,0.1009,0.3,bus,BUS_21B,10.49
12029,987,43,0.7111,2.13,bus,BUS_21B,73.95
12030,43,37,0.2888,0.87,bus,BUS_21B,30.04
12031,37,38,0.01,0.03,bus,BUS_21B,1.04
12032,38,989,0.042,0.13,bus,BUS_21B,4.37
12033,989,990,0.0555,0.17,bus,BUS_21B,5.77
12034,990,982,0.2713,0.81,bus,BUS_21B,28.22
12035,982,983,0.1024,0.31,bus,BUS_21B,10.65
12036,983,1000,0.2914,0.87,bus,BUS_21B,30.31
12037,1000,45,0.2682,0.8,bus,BUS_21B,27.89
12038,45,988,0.3253,0.98,bus,BUS_21B,33.83
12039,988,61,0.3474,1.04,bus,BUS_21B,36.13
12040,61,63,0.01,0.03,bus,BUS_21B,1.04
12041,63,993,0.01,0.03,bus,BUS_21B,1.04
12042,993,994,0.01,0.03,bus,BUS_21B,1.04
12043,993,994,0.01,0.03,bus,BUS_22A,1.04
12044,994,78,0.15,0.45,bus,BUS_22A,15.6
12045,78,48,0.2266,0.68,bus,BUS_22A,23.57
12046,48,49,0.078,0.23,bus,BUS_22A,8.11
12047,49,52,0.099,0.3,bus,BUS_22A,10.3
12048,52,53,0.01,0.03,bus,BUS_22A,1.04
12049,53,61,0.6813,2.04,bus,BUS_22A,70.86
12050,61,63,0.01,0.03,bus,BUS_22A,1.04
12051,63,77,0.2403,0.72,bus,BUS_22A,24.99
12052,77,62,0.041,0.12,bus,BUS_22A,4.26
12053,62,64,0.01,0.03,bus,BUS_22A,1.04
12054,64,76,0.098,0.29,bus,BUS_22A,10.19
12055,76,56,1.1655,3.5,bus,BUS_22A,121.21
12056,56,563,0.0646,0.19,bus,BUS_22A,6.72
12057,563,569,0.9303,2.79,bus,BUS_22A,96.75
12058,569,567,0.9924,2.98,bus,BUS_22A,103.21
12059,567,832,0.2399,0.72,bus,BUS_22A,24.95
12060,832,819,0.9252,2.78,bus,BUS_22A,96.22
12061,819,818,0.179,0.54,bus,BUS_22A,18.62
12062,818,823,0.3447,1.03,bus,BUS_22A,35.85
12063,823,821,0.172,0.52,bus,BUS_22A,17.89
12064,821,820,0.0855,0.26,bus,BUS_22A,8.89
12065,820,822,0.0914,0.27,bus,BUS_22A,9.51
12066,822,834,0.8543,2.56,bus,BUS_22A,88.85
12067,834,824,0.5239,1.57,bus,BUS_22A,54.49
12068,824,825,0.01,0.03,bus,BUS_22A,1.04
12069,825,826,0.01,0.03,bus,BUS_22A,1.04
12070,826,444,5.673,17.02,bus,BUS_22A,589.99
12071,444,445,0.09,0.27,bus,BUS_22A,9.36
12072,445,125,1.8323,5.5,bus,BUS_22A,190.56
12073,125,123,0.4368,1.31,bus,BUS_22A,45.43
12074,123,124,0.01,0.03,bus,BUS_22A,1.04
12075,124,122,2.293,6.88,bus,BUS_22A,238.47
12076,122,123,2.272,6.82,bus,BUS_22B,236.29
12077,123,124,0.01,0.03,bus,BUS_22B,1.04
12078,124,125,0.3412,1.02,bus,BUS_22B,35.48
12079,125,824,8.3149,24.94,bus,BUS_22B,864.75
12080,824,825,0.01,0.03,bus,BUS_22B,1.04
12081,825,826,0.01,0.03,bus,BUS_22B,1.04
12082,826,834,0.5276,1.58,bus,BUS_22B,54.87
12083,834,822,0.9107,2.73,bus,BUS_22B,94.71
12084,822,823,0.3795,1.14,bus,BUS_22B,39.47
12085,823,818,0.2575,0.77,bus,BUS_22B,26.78
12086,818,819,0.2269,0.68,bus,BUS_22B,23.6
12087,819,832,0.8176,2.45,bus,BUS_22B,85.03
12088,832,567,0.3582,1.07,bus,BUS_22B,37.25
12089,567,569,0.9292,2.79,bus,BUS_22B,96.64
12090,569,563,0.9287,2.79,bus,BUS_22B,96.58
12091,563,56,0.0969,0.29,bus,BUS_22B,10.08
12092,56,76,1.14,3.42,bus,BUS_22B,118.56
12093,76,77,0.0949,0.28,bus,BUS_22B,9.87
12094,77,62,0.2611,0.78,bus,BUS_22B,27.15
12095,62,64,0.01,0.03,bus,BUS_22B,1.04
12096,64,992,0.8246,2.47,bus,BUS_22B,85.76
12097,992,999,0.5491,1.65,bus,BUS_22B,57.11
12098,999,995,0.016,0.05,bus,BUS_22B,1.66
12099,995,996,0.0133,0.04,bus,BUS_22B,1.38
12100,996,997,0.0672,0.2,bus,BUS_22B,6.99
12101,997,998,0.0178,0.05,bus,BUS_22B,1.85
12102,998,981,0.8815,2.64,bus,BUS_22B,91.68
12103,981,982,0.2019,0.61,bus,BUS_22B,21.0
12104,982,983,0.369,1.11,bus,BUS_22B,38.38
12105,983,989,0.0341,0.1,bus,BUS_22B,3.55
12106,989,990,0.01,0.03,bus,BUS_22B,1.04
12107,990,37,0.0527,0.16,bus,BUS_22B,5.48
12108,37,38,0.0438,0.13,bus,BUS_22B,4.56
12109,38,1000,0.1608,0.48,bus,BUS_22B,16.72
12110,1000,45,0.2682,0.8,bus,BUS_22B,27.89
12111,45,988,0.3253,0.98,bus,BUS_22B,33.83
12112,988,61,0.3474,1.04,bus,BUS_22B,36.13
12113,61,63,0.01,0.03,bus,BUS_22B,1.04
12114,63,993,0.01,0.03,bus,BUS_22B,1.04
12115,993,994,0.01,0.03,bus,BUS_22B,1.04
12116,61,63,0.01,0.03,bus,BUS_23A,1.04
12117,63,993,0.01,0.03,bus,BUS_23A,1.04
12118,993,994,0.01,0.03,bus,BUS_23A,1.04
12119,994,78,0.1179,0.35,bus,BUS_23A,12.26
12120,78,988,0.4765,1.43,bus,BUS_23A,49.56
12121,988,65,0.2343,0.7,bus,BUS_23A,24.37
12122,65,66,0.01,0.03,bus,BUS_23A,1.04
12123,66,45,0.1406,0.42,bus,BUS_23A,14.62
12124,45,36,0.2805,0.84,bus,BUS_23A,29.17
12125,36,68,0.1817,0.55,bus,BUS_23A,18.9
12126,68,67,0.0207,0.06,bus,BUS_23A,2.15
12127,67,37,0.2935,0.88,bus,BUS_23A,30.52
12128,37,38,0.01,0.03,bus,BUS_23A,1.04
12129,38,983,0.0669,0.2,bus,BUS_23A,6.96
12130,983,990,0.0427,0.13,bus,BUS_23A,4.44
12131,990,989,0.0354,0.11,bus,BUS_23A,3.68
12132,989,43,0.9257,2.78,bus,BUS_23A,96.27
12133,43,44,0.0431,0.13,bus,BUS_23A,4.48
12134,44,54,0.2727,0.82,bus,BUS_23A,28.36
12135,54,55,0.0153,0.05,bus,BUS_23A,1.59
12136,55,50,0.7228,2.17,bus,BUS_23A,75.17
12137,50,51,0.01,0.03,bus,BUS_23A,1.04
12138,51,13,0.6525,1.96,bus,BUS_23A,67.86
12139,13,14,0.1346,0.4,bus,BUS_23A,14.0
12140,14,15,0.2956,0.89,bus,BUS_23A,30.74
12141,15,28,0.0461,0.14,bus,BUS_23A,4.79
12142,28,21,0.5354,1.61,bus,BUS_23A,55.68
12143,21,19,0.4695,1.41,bus,BUS_23A,48.83
12144,19,20,0.01,0.03,bus,BUS_23A,1.04
12145,20,34,0.2707,0.81,bus,BUS_23A,28.15
12146,34,35,0.01,0.03,bus,BUS_23A,1.04
12147,35,583,0.4679,1.4,bus,BUS_23A,48.66
12148,583,22,0.3182,0.95,bus,BUS_23A,33.09
12149,22,23,0.01,0.03,bus,BUS_23A,1.04
12150,23,640,0.1626,0.49,bus,BUS_23A,16.91
12151,640,641,0.01,0.03,bus,BUS_23A,1.04
12152,641,642,0.01,0.03,bus,BUS_23A,1.04
12153,23,640,0.01,0.03,bus,BUS_23B,1.04
12154,640,641,0.01,0.03,bus,BUS_23B,1.04
12155,641,22,0.0161,0.05,bus,BUS_23B,1.67
12156,22,582,0.8939,2.68,bus,BUS_23B,92.97
12157,582,24,0.0962,0.29,bus,BUS_23B,10.0
12158,24,34,0.5805,1.74,bus,BUS_23B,60.37
12159,34,35,0.01,0.03,bus,BUS_23B,1.04
12160,35,19,0.2358,0.71,bus,BUS_23B,24.52
12161,19,20,0.01,0.03,bus,BUS_23B,1.04
12162,20,21,0.4111,1.23,bus,BUS_23B,42.75
12163,21,28,0.5919,1.78,bus,BUS_23B,61.56
12164,28,15,0.4421,1.33,bus,BUS_23B,45.98
12165,15,14,0.3001,0.9,bus,BUS_23B,31.21
12166,14,13,0.0503,0.15,bus,BUS_23B,5.23
12167,13,51,0.6989,2.1,bus,BUS_23B,72.69
12168,51,50,0.0512,0.15,bus,BUS_23B,5.32
12169,50,55,0.6808,2.04,bus,BUS_23B,70.8
12170,55,54,0.0361,0.11,bus,BUS_23B,3.75
12171,54,44,0.244,0.73,bus,BUS_23B,25.38
12172,44,43,0.0385,0.12,bus,BUS_23B,4.0
12173,43,37,0.9076,2.72,bus,BUS_23B,94.39
12174,37,38,0.01,0.03,bus,BUS_23B,1.04
12175,38,989,0.0514,0.15,bus,BUS_23B,5.35
12176,989,990,0.046,0.14,bus,BUS_23B,4.78
12177,990,982,0.2713,0.81,bus,BUS_23B,28.22
12178,982,983,0.1024,0.31,bus,BUS_23B,10.65
12179,983,1000,0.2914,0.87,bus,BUS_23B,30.31
12180,1000,45,0.2682,0.8,bus,BUS_23B,27.89
12181,45,988,0.3253,0.98,bus,BUS_23B,33.83
12182,988,61,0.3474,1.04,bus,BUS_23B,36.13
12183,61,63,0.01,0.03,bus,BUS_23B,1.04
12184,63,993,0.01,0.03,bus,BUS_23B,1.04
12185,993,994,0.01,0.03,bus,BUS_23B,1.04
12186,995,996,0.01,0.03,bus,BUS_24A,1.04
12187,996,997,0.01,0.03,bus,BUS_24A,1.04
12188,997,999,0.01,0.03,bus,BUS_24A,1.04
12189,999,998,0.0202,0.06,bus,BUS_24A,2.1
12190,998,981,0.8815,2.64,bus,BUS_24A,91.68
12191,981,982,0.2019,0.61,bus,BUS_24A,21.0
12192,982,983,0.5126,1.54,bus,BUS_24A,53.31
12193,983,1000,0.01,0.03,bus,BUS_24A,1.04
12194,1000,989,0.0936,0.28,bus,BUS_24A,9.73
12195,989,990,0.01,0.03,bus,BUS_24A,1.04
12196,990,37,0.0658,0.2,bus,BUS_24A,6.84
12197,37,38,0.01,0.03,bus,BUS_24A,1.04
12198,38,43,0.9548,2.86,bus,BUS_24A,99.3
12199,43,44,0.0431,0.13,bus,BUS_24A,4.48
12200,44,54,0.2727,0.82,bus,BUS_24A,28.36
12201,54,55,0.0153,0.05,bus,BUS_24A,1.59
12202,55,50,0.7228,2.17,bus,BUS_24A,75.17
12203,50,51,0.01,0.03,bus,BUS_24A,1.04
12204,51,13,0.6525,1.96,bus,BUS_24A,67.86
12205,13,14,0.1346,0.4,bus,BUS_24A,14.0
12206,14,15,0.2956,0.89,bus,BUS_24A,30.74
12207,15,28,0.0461,0.14,bus,BUS_24A,4.79
12208,28,21,0.5354,1.61,bus,BUS_24A,55.68
12209,21,19,0.4695,1.41,bus,BUS_24A,48.83
12210,19,20,0.01,0.03,bus,BUS_24A,1.04
12211,20,34,0.3423,1.03,bus,BUS_24A,35.6
12212,34,35,0.01,0.03,bus,BUS_24A,1.04
12213,35,24,0.5143,1.54,bus,BUS_24A,53.49
12214,24,582,0.0807,0.24,bus,BUS_24A,8.39
12215,582,587,0.6413,1.92,bus,BUS_24A,66.7
12216,587,585,0.3782,1.13,bus,BUS_24A,39.33
12217,585,584,0.0577,0.17,bus,BUS_24A,6.0
12218,584,575,0.5312,1.59,bus,BUS_24A,55.24
12219,575,576,0.0897,0.27,bus,BUS_24A,9.33
12220,576,573,0.1344,0.4,bus,BUS_24A,13.98
12221,573,577,0.01,0.03,bus,BUS_24A,1.04
12222,577,578,0.01,0.03,bus,BUS_24A,1.04
12223,573,577,0.01,0.03,bus,BUS_24B,1.04
12224,577,578,0.01,0.03,bus,BUS_24B,1.04
12225,578,575,0.0044,0.01,bus,BUS_24B,0.46
12226,575,576,0.01,0.03,bus,BUS_24B,1.04
12227,576,584,0.485,1.46,bus,BUS_24B,50.44
12228,584,585,0.0564,0.17,bus,BUS_24B,5.87
12229,585,588,0.5168,1.55,bus,BUS_24B,53.75
12230,588,579,0.0949,0.28,bus,BUS_24B,9.87
12231,579,580,0.038,0.11,bus,BUS_24B,3.95
12232,580,33,1.0593,3.18,bus,BUS_24B,110.17
12233,33,28,0.8097,2.43,bus,BUS_24B,84.21
12234,28,15,0.4421,1.33,bus,BUS_24B,45.98
12235,15,14,0.3001,0.9,bus,BUS_24B,31.21
12236,14,13,0.0503,0.15,bus,BUS_24B,5.23
12237,13,51,0.6989,2.1,bus,BUS_24B,72.69
12238,51,50,0.0512,0.15,bus,BUS_24B,5.32
12239,50,55,0.6808,2.04,bus,BUS_24B,70.8
12240,55,54,0.0361,0.11,bus,BUS_24B,3.75
12241,54,44,0.244,0.73,bus,BUS_24B,25.38
12242,44,43,0.0385,0.12,bus,BUS_24B,4.0
12243,43,981,1.2784,3.84,bus,BUS_24B,132.95
12244,981,995,0.6083,1.82,bus,BUS_24B,63.26
12245,995,996,0.01,0.03,bus,BUS_24B,1.04
12246,996,997,0.01,0.03,bus,BUS_24B,1.04
12247,997,998,0.01,0.03,bus,BUS_24B,1.04
12248,998,999,0.01,0.03,bus,BUS_24B,1.04
12249,61,63,0.01,0.03,bus,BUS_25A,1.04
12250,63,993,0.01,0.03,bus,BUS_25A,1.04
